,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
417,HALIENE,Walk Through Walls (Mixed) - Markus Schulz Remix,5Tuo7Zc8r8ITLMwKzTOmVu,39,0.385,0.972,1,-7.873,1,0.062,3.02e-06,0.249,0.254,0.723,136.012,audio_features,spotify:track:5Tuo7Zc8r8ITLMwKzTOmVu,https://api.spotify.com/v1/tracks/5Tuo7Zc8r8ITLMwKzTOmVu,https://api.spotify.com/v1/audio-analysis/5Tuo7Zc8r8ITLMwKzTOmVu,84720,4
418,Boza,Hecha Pa' Mi,3VvA1wSxukMLsvXoXtlwWx,91,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,audio_features,spotify:track:3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/tracks/3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/audio-analysis/3VvA1wSxukMLsvXoXtlwWx,186133,4
419,Matys,Silent Waves (Mixed) - Vinny DeGeorge Remix,2tFVmk5lGliEqfULF9zPKG,39,0.47,0.988,1,-7.633,1,0.0436,1.65e-05,0.926,0.113,0.716,134.979,audio_features,spotify:track:2tFVmk5lGliEqfULF9zPKG,https://api.spotify.com/v1/tracks/2tFVmk5lGliEqfULF9zPKG,https://api.spotify.com/v1/audio-analysis/2tFVmk5lGliEqfULF9zPKG,71107,4
420,NLE Choppa,Walk Em Down (feat. Roddy Ricch),4cSSL3YafYjM3yjgFO1vJg,76,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,audio_features,spotify:track:4cSSL3YafYjM3yjgFO1vJg,https://api.spotify.com/v1/tracks/4cSSL3YafYjM3yjgFO1vJg,https://api.spotify.com/v1/audio-analysis/4cSSL3YafYjM3yjgFO1vJg,173288,4
421,Allen Watts,Another You (Mixed),04PsH83LNB46Oo33hzPvtv,39,0.447,0.999,8,-9.22,1,0.0674,0.00158,0.0104,0.53,0.459,137.95,audio_features,spotify:track:04PsH83LNB46Oo33hzPvtv,https://api.spotify.com/v1/tracks/04PsH83LNB46Oo33hzPvtv,https://api.spotify.com/v1/audio-analysis/04PsH83LNB46Oo33hzPvtv,111307,4
422,Quinn XCII,Stay Next To Me (with Chelsea Cutler),6SGG5AxHShqSYiV9fCWpZz,75,0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,179.954,audio_features,spotify:track:6SGG5AxHShqSYiV9fCWpZz,https://api.spotify.com/v1/tracks/6SGG5AxHShqSYiV9fCWpZz,https://api.spotify.com/v1/audio-analysis/6SGG5AxHShqSYiV9fCWpZz,206046,4
423,Greg Sletteland,2020 (Sexy Miami Tech House Party Crossfit Workout Hits DJ Club Remix),4vta0vIJM7y57KH3O1lE6l,23,0.726,0.858,7,-9.852,1,0.0462,0.00372,0.91,0.0807,0.353,126.981,audio_features,spotify:track:4vta0vIJM7y57KH3O1lE6l,https://api.spotify.com/v1/tracks/4vta0vIJM7y57KH3O1lE6l,https://api.spotify.com/v1/audio-analysis/4vta0vIJM7y57KH3O1lE6l,234331,4
424,Popp Hunna,Adderall (Corvette Corvette),3aAmQOxRPeKDL0HMWFA5qn,79,0.913,0.391,4,-11.158,0,0.368,0.272,0.0,0.0666,0.713,141.05,audio_features,spotify:track:3aAmQOxRPeKDL0HMWFA5qn,https://api.spotify.com/v1/tracks/3aAmQOxRPeKDL0HMWFA5qn,https://api.spotify.com/v1/audio-analysis/3aAmQOxRPeKDL0HMWFA5qn,136224,4
425,Craig Connelly,Time Machine (Mixed),0MbIwfFvlLpK2yW6w3kmbd,39,0.508,0.887,4,-8.721,0,0.137,0.00441,0.987,0.127,0.648,135.215,audio_features,spotify:track:0MbIwfFvlLpK2yW6w3kmbd,https://api.spotify.com/v1/tracks/0MbIwfFvlLpK2yW6w3kmbd,https://api.spotify.com/v1/audio-analysis/0MbIwfFvlLpK2yW6w3kmbd,49676,4
426,Juice WRLD,Bad Energy,7d94IqWX2UmSKMGUYSGFJG,76,0.654,0.452,7,-6.36,1,0.0439,0.17,0.0,0.114,0.532,138.034,audio_features,spotify:track:7d94IqWX2UmSKMGUYSGFJG,https://api.spotify.com/v1/tracks/7d94IqWX2UmSKMGUYSGFJG,https://api.spotify.com/v1/audio-analysis/7d94IqWX2UmSKMGUYSGFJG,186749,4
427,Elevven,One Last Time (Mixed) - Roman Messer Remix,2MwIeH57FmdRIoyxBczng0,39,0.462,0.993,6,-7.387,1,0.0632,9.53e-06,0.911,0.272,0.614,136.015,audio_features,spotify:track:2MwIeH57FmdRIoyxBczng0,https://api.spotify.com/v1/tracks/2MwIeH57FmdRIoyxBczng0,https://api.spotify.com/v1/audio-analysis/2MwIeH57FmdRIoyxBczng0,98827,4
428,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,81,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,audio_features,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,247059,4
429,Andrew Rayel,Stars Collide (Mixed),5EIfMp3WDoGn5SL8fF8NUF,38,0.533,0.888,11,-9.885,0,0.0755,2.42e-05,0.00492,0.172,0.317,135.99,audio_features,spotify:track:5EIfMp3WDoGn5SL8fF8NUF,https://api.spotify.com/v1/tracks/5EIfMp3WDoGn5SL8fF8NUF,https://api.spotify.com/v1/audio-analysis/5EIfMp3WDoGn5SL8fF8NUF,98813,4
430,Money Man,24 (feat. Lil Baby),7v96VvFLS0wSYT8kewNLRy,75,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,audio_features,spotify:track:7v96VvFLS0wSYT8kewNLRy,https://api.spotify.com/v1/tracks/7v96VvFLS0wSYT8kewNLRy,https://api.spotify.com/v1/audio-analysis/7v96VvFLS0wSYT8kewNLRy,182857,4
431,Aly & Fila,Somebody Loves You (Mixed),3X0Z0bewbCs8FYry04379l,38,0.45,0.967,1,-9.194,1,0.0525,4.77e-05,0.731,0.444,0.768,139.994,audio_features,spotify:track:3X0Z0bewbCs8FYry04379l,https://api.spotify.com/v1/tracks/3X0Z0bewbCs8FYry04379l,https://api.spotify.com/v1/audio-analysis/3X0Z0bewbCs8FYry04379l,82280,4
432,Taylor Swift,evermore (feat. Bon Iver),3O5osWf1rSoKMwe6E9ZaXP,77,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,audio_features,spotify:track:3O5osWf1rSoKMwe6E9ZaXP,https://api.spotify.com/v1/tracks/3O5osWf1rSoKMwe6E9ZaXP,https://api.spotify.com/v1/audio-analysis/3O5osWf1rSoKMwe6E9ZaXP,304107,5
433,Giuseppe Ottaviani,Till We Meet Again (Mixed),6ScyathLctdgNtqrHFpJ25,38,0.449,0.988,9,-9.433,1,0.0558,6.14e-05,0.909,0.0998,0.653,136.039,audio_features,spotify:track:6ScyathLctdgNtqrHFpJ25,https://api.spotify.com/v1/tracks/6ScyathLctdgNtqrHFpJ25,https://api.spotify.com/v1/audio-analysis/6ScyathLctdgNtqrHFpJ25,70613,4
434,Serena Isioma,Sensitive,0oHEteATZnAZuA9dl1dXF3,76,0.601,0.649,7,-6.979,1,0.133,0.166,3.35e-05,0.165,0.351,89.73,audio_features,spotify:track:0oHEteATZnAZuA9dl1dXF3,https://api.spotify.com/v1/tracks/0oHEteATZnAZuA9dl1dXF3,https://api.spotify.com/v1/audio-analysis/0oHEteATZnAZuA9dl1dXF3,174720,4
435,Graham Bell,The Sound Of Letting Go (Tribute To Yotam) [Mixed],0a2hPYweMJBKCByEHjZN94,38,0.531,0.751,8,-11.09,1,0.0623,0.00854,0.181,0.174,0.63,137.303,audio_features,spotify:track:0a2hPYweMJBKCByEHjZN94,https://api.spotify.com/v1/tracks/0a2hPYweMJBKCByEHjZN94,https://api.spotify.com/v1/audio-analysis/0a2hPYweMJBKCByEHjZN94,90653,4
436,Polo G,Epidemic,170DNUSnQRp1tGpppF26pA,76,0.616,0.617,1,-8.431,1,0.52,0.128,0.0,0.177,0.476,175.929,audio_features,spotify:track:170DNUSnQRp1tGpppF26pA,https://api.spotify.com/v1/tracks/170DNUSnQRp1tGpppF26pA,https://api.spotify.com/v1/audio-analysis/170DNUSnQRp1tGpppF26pA,177273,4
437,Simon Patterson,Close My Eyes (Mixed),45urCkpNGy4NOMo3pswqUX,37,0.452,0.978,10,-9.935,0,0.0578,1.13e-05,0.929,0.38,0.978,137.993,audio_features,spotify:track:45urCkpNGy4NOMo3pswqUX,https://api.spotify.com/v1/tracks/45urCkpNGy4NOMo3pswqUX,https://api.spotify.com/v1/audio-analysis/45urCkpNGy4NOMo3pswqUX,41772,3
438,Jordan Davis,Almost Maybes,14JFKtBSqefxfMiKhq6JT8,73,0.582,0.868,11,-3.927,1,0.0522,0.146,0.0,0.103,0.555,90.105,audio_features,spotify:track:14JFKtBSqefxfMiKhq6JT8,https://api.spotify.com/v1/tracks/14JFKtBSqefxfMiKhq6JT8,https://api.spotify.com/v1/audio-analysis/14JFKtBSqefxfMiKhq6JT8,179153,4
439,Armin van Buuren,A State Of Trance (ASOT 997) - ASOT Year Mix 2020 Intro,3DUbOIxoX3QLWNHLTayWpS,32,0.441,0.482,1,-12.525,1,0.164,0.000266,0.0,0.763,0.425,115.587,audio_features,spotify:track:3DUbOIxoX3QLWNHLTayWpS,https://api.spotify.com/v1/tracks/3DUbOIxoX3QLWNHLTayWpS,https://api.spotify.com/v1/audio-analysis/3DUbOIxoX3QLWNHLTayWpS,100414,5
440,$NOT,GOSHA,0j8ppsOOawdPCJnSTcXgOy,76,0.847,0.448,0,-10.14,1,0.416,0.81,1.35e-05,0.325,0.488,79.975,audio_features,spotify:track:0j8ppsOOawdPCJnSTcXgOy,https://api.spotify.com/v1/tracks/0j8ppsOOawdPCJnSTcXgOy,https://api.spotify.com/v1/audio-analysis/0j8ppsOOawdPCJnSTcXgOy,120000,4
441,Giuseppe Ottaviani,Only A Heartbeat Away (Mixed),27P3PBXUrWdTguESA9yytx,37,0.496,0.956,0,-8.11,0,0.109,1.79e-06,0.0882,0.386,0.69,138.473,audio_features,spotify:track:27P3PBXUrWdTguESA9yytx,https://api.spotify.com/v1/tracks/27P3PBXUrWdTguESA9yytx,https://api.spotify.com/v1/audio-analysis/27P3PBXUrWdTguESA9yytx,36360,4
442,Ariana Grande,just like magic,7Dx9Z6Aon1qPS2N0rHSWTe,77,0.719,0.607,8,-5.156,1,0.165,0.08,0.0,0.125,0.464,128.006,audio_features,spotify:track:7Dx9Z6Aon1qPS2N0rHSWTe,https://api.spotify.com/v1/tracks/7Dx9Z6Aon1qPS2N0rHSWTe,https://api.spotify.com/v1/audio-analysis/7Dx9Z6Aon1qPS2N0rHSWTe,149900,4
443,Ruben de Ronde,Wanderlust (Mixed) - Eugenio Tokarev Remix,6D7vBlmjLq1oMqSqqc43wp,38,0.444,0.962,1,-10.61,1,0.167,0.000129,0.0303,0.396,0.434,138.035,audio_features,spotify:track:6D7vBlmjLq1oMqSqqc43wp,https://api.spotify.com/v1/tracks/6D7vBlmjLq1oMqSqqc43wp,https://api.spotify.com/v1/audio-analysis/6D7vBlmjLq1oMqSqqc43wp,83480,4
444,21 Savage,Rich Nigga Shit (feat. Young Thug),3ruoIF2UnoXdzK8mR61ebq,75,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,audio_features,spotify:track:3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/tracks/3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/audio-analysis/3ruoIF2UnoXdzK8mR61ebq,190331,4
445,Nicholas Gunn,Fallen (Mixed) - Richard Durand Remix,3dxWdu9XWJcK81XnU8m4CS,38,0.426,0.974,1,-9.134,1,0.0492,3.28e-05,0.921,0.324,0.644,138.004,audio_features,spotify:track:3dxWdu9XWJcK81XnU8m4CS,https://api.spotify.com/v1/tracks/3dxWdu9XWJcK81XnU8m4CS,https://api.spotify.com/v1/audio-analysis/3dxWdu9XWJcK81XnU8m4CS,104347,4
446,Taylor Swift,cowboy like me,1XjHRolIXL2M1EEOUsGGR4,76,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,audio_features,spotify:track:1XjHRolIXL2M1EEOUsGGR4,https://api.spotify.com/v1/tracks/1XjHRolIXL2M1EEOUsGGR4,https://api.spotify.com/v1/audio-analysis/1XjHRolIXL2M1EEOUsGGR4,275040,4
447,Jorn Van Deynhoven,Waiting On The Other Side (Mixed) - Club Mix,37Cfvau7AJ3Aj7H3zsX6qo,38,0.447,0.995,1,-7.82,1,0.0832,0.000251,0.0233,0.601,0.274,138.998,audio_features,spotify:track:37Cfvau7AJ3Aj7H3zsX6qo,https://api.spotify.com/v1/tracks/37Cfvau7AJ3Aj7H3zsX6qo,https://api.spotify.com/v1/audio-analysis/37Cfvau7AJ3Aj7H3zsX6qo,105333,4
448,Eminem,Gnat,6cS9PmLky2NhLOhpIsUlow,79,0.835,0.869,10,-4.582,0,0.27,0.248,0.0,0.462,0.82,140.945,audio_features,spotify:track:6cS9PmLky2NhLOhpIsUlow,https://api.spotify.com/v1/tracks/6cS9PmLky2NhLOhpIsUlow,https://api.spotify.com/v1/audio-analysis/6cS9PmLky2NhLOhpIsUlow,224656,4
449,Armin van Buuren,A State Of Trance (ASOT 997) - Armin van Buuren Introducing ASOT Year Mix 2020,14NsacwHvVhumNa492xVX5,32,0.62,0.513,1,-9.167,1,0.461,0.137,0.0,0.406,0.662,81.759,audio_features,spotify:track:14NsacwHvVhumNa492xVX5,https://api.spotify.com/v1/tracks/14NsacwHvVhumNa492xVX5,https://api.spotify.com/v1/audio-analysis/14NsacwHvVhumNa492xVX5,71813,4
450,Halsey,You should be sad,7lidXGPXPYLNThITAOTlkK,79,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,audio_features,spotify:track:7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/tracks/7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/audio-analysis/7lidXGPXPYLNThITAOTlkK,205473,4
451,David Forbes,Splice (Mixed),50ZLhEMiYXIkqWuKU24hmg,38,0.4,0.933,7,-8.372,1,0.079,2.08e-05,0.00462,0.735,0.171,139.994,audio_features,spotify:track:50ZLhEMiYXIkqWuKU24hmg,https://api.spotify.com/v1/tracks/50ZLhEMiYXIkqWuKU24hmg,https://api.spotify.com/v1/audio-analysis/50ZLhEMiYXIkqWuKU24hmg,82307,4
452,Playboi Carti,Slay3r,1eMNW1HQjF1dbb4GtnmpaX,76,0.885,0.661,4,-5.062,0,0.141,0.165,0.0,0.334,0.436,140.028,audio_features,spotify:track:1eMNW1HQjF1dbb4GtnmpaX,https://api.spotify.com/v1/tracks/1eMNW1HQjF1dbb4GtnmpaX,https://api.spotify.com/v1/audio-analysis/1eMNW1HQjF1dbb4GtnmpaX,164591,4
453,Allen Watts,Skyline (Mixed),4H5sKoc66EzGdJ4LG1cx1f,38,0.384,0.996,6,-9.399,0,0.145,2.41e-06,0.984,0.309,0.455,137.996,audio_features,spotify:track:4H5sKoc66EzGdJ4LG1cx1f,https://api.spotify.com/v1/tracks/4H5sKoc66EzGdJ4LG1cx1f,https://api.spotify.com/v1/audio-analysis/4H5sKoc66EzGdJ4LG1cx1f,48693,4
454,CORPSE,Miss YOU!,3pXVmZh293nWtqxildz9jf,76,0.792,0.829,2,-6.612,1,0.256,0.00103,0.0755,0.582,0.17,93.044,audio_features,spotify:track:3pXVmZh293nWtqxildz9jf,https://api.spotify.com/v1/tracks/3pXVmZh293nWtqxildz9jf,https://api.spotify.com/v1/audio-analysis/3pXVmZh293nWtqxildz9jf,92856,4
455,Will Atkinson,Telescope (Mixed),0hWYf0EUwzEH9RY8sji6hr,38,0.302,0.997,1,-8.043,1,0.088,2.87e-06,0.89,0.398,0.534,137.979,audio_features,spotify:track:0hWYf0EUwzEH9RY8sji6hr,https://api.spotify.com/v1/tracks/0hWYf0EUwzEH9RY8sji6hr,https://api.spotify.com/v1/audio-analysis/0hWYf0EUwzEH9RY8sji6hr,41747,4
456,Taylor Swift,dorothea,670fUmXf4KQekzbEgaXyPA,76,0.605,0.488,4,-8.322,1,0.0264,0.696,0.0,0.129,0.354,119.966,audio_features,spotify:track:670fUmXf4KQekzbEgaXyPA,https://api.spotify.com/v1/tracks/670fUmXf4KQekzbEgaXyPA,https://api.spotify.com/v1/audio-analysis/670fUmXf4KQekzbEgaXyPA,225880,4
457,Ashley Wallbridge,Still Alive (Mixed),3DCkBByBVmERY3u26Ewy85,38,0.438,0.976,1,-9.861,1,0.0749,1.42e-05,0.423,0.566,0.604,137.954,audio_features,spotify:track:3DCkBByBVmERY3u26Ewy85,https://api.spotify.com/v1/tracks/3DCkBByBVmERY3u26Ewy85,https://api.spotify.com/v1/audio-analysis/3DCkBByBVmERY3u26Ewy85,83453,4
458,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),5JAYDuLRkODlVt6dgoalKk,75,0.66,0.76,2,-5.726,1,0.0787,0.291,0.0,0.632,0.394,127.984,audio_features,spotify:track:5JAYDuLRkODlVt6dgoalKk,https://api.spotify.com/v1/tracks/5JAYDuLRkODlVt6dgoalKk,https://api.spotify.com/v1/audio-analysis/5JAYDuLRkODlVt6dgoalKk,180129,4
459,No Spirit,It’s Been A Year,3YYni1jodOmekz697cuwhl,23,0.0,0.268,0,-12.754,1,0.0,0.601,0.821,0.0525,0.0,0.0,audio_features,spotify:track:3YYni1jodOmekz697cuwhl,https://api.spotify.com/v1/tracks/3YYni1jodOmekz697cuwhl,https://api.spotify.com/v1/audio-analysis/3YYni1jodOmekz697cuwhl,163077,0
460,Playboi Carti,Vamp Anthem,4CzhtKifG867Lu5DNQVBSA,75,0.642,0.69,11,-5.101,1,0.261,0.00599,1.3e-06,0.322,0.641,164.075,audio_features,spotify:track:4CzhtKifG867Lu5DNQVBSA,https://api.spotify.com/v1/tracks/4CzhtKifG867Lu5DNQVBSA,https://api.spotify.com/v1/audio-analysis/4CzhtKifG867Lu5DNQVBSA,124094,4
461,Ronski Speed,Downfall (Mixed),5GvsLHMdRwwdkE1gw19eWN,38,0.385,0.952,11,-7.792,1,0.0421,4.82e-06,0.129,0.64,0.757,140.208,audio_features,spotify:track:5GvsLHMdRwwdkE1gw19eWN,https://api.spotify.com/v1/tracks/5GvsLHMdRwwdkE1gw19eWN,https://api.spotify.com/v1/audio-analysis/5GvsLHMdRwwdkE1gw19eWN,54880,4
462,Jhay Cortez,CÓMO SE SIENTE - Remix,2tFwfmceQa1Y6nRPhYbEtC,82,0.807,0.606,3,-8.871,0,0.088,0.0946,0.0,0.119,0.304,92.988,audio_features,spotify:track:2tFwfmceQa1Y6nRPhYbEtC,https://api.spotify.com/v1/tracks/2tFwfmceQa1Y6nRPhYbEtC,https://api.spotify.com/v1/audio-analysis/2tFwfmceQa1Y6nRPhYbEtC,227520,4
463,Brad Mehldau,VIII. yearning,2JLAr5J7fP4IsRtx9cLkWN,27,0.601,0.0455,0,-21.653,1,0.109,0.996,0.949,0.0924,0.0826,73.657,audio_features,spotify:track:2JLAr5J7fP4IsRtx9cLkWN,https://api.spotify.com/v1/tracks/2JLAr5J7fP4IsRtx9cLkWN,https://api.spotify.com/v1/audio-analysis/2JLAr5J7fP4IsRtx9cLkWN,211000,1
464,BLACKPINK,How You Like That,4SFknyjLcyTLJFPKD2m96o,81,0.812,0.8,11,-4.282,1,0.077,0.0375,0.000112,0.0638,0.357,130.036,audio_features,spotify:track:4SFknyjLcyTLJFPKD2m96o,https://api.spotify.com/v1/tracks/4SFknyjLcyTLJFPKD2m96o,https://api.spotify.com/v1/audio-analysis/4SFknyjLcyTLJFPKD2m96o,180947,4
465,Chicane,Don't Give Up (Mixed) - Giuseppe Ottaviani Remix,3klyFzvCwEdRCtXdMU8Hjg,38,0.484,0.981,1,-8.855,1,0.0559,0.00186,0.0928,0.117,0.51,137.383,audio_features,spotify:track:3klyFzvCwEdRCtXdMU8Hjg,https://api.spotify.com/v1/tracks/3klyFzvCwEdRCtXdMU8Hjg,https://api.spotify.com/v1/audio-analysis/3klyFzvCwEdRCtXdMU8Hjg,62813,4
466,Madison Beer,Selfish,4PV0uE5pZSh44E3NqNNDEH,78,0.375,0.461,9,-6.202,1,0.0279,0.627,0.0,0.386,0.233,75.217,audio_features,spotify:track:4PV0uE5pZSh44E3NqNNDEH,https://api.spotify.com/v1/tracks/4PV0uE5pZSh44E3NqNNDEH,https://api.spotify.com/v1/audio-analysis/4PV0uE5pZSh44E3NqNNDEH,223270,4
467,Giuseppe Ottaviani,Morpheus (Mixed),5nJ7YU7dQYiCHGHgqRrRUz,37,0.508,0.915,9,-9.098,0,0.0578,1.82e-05,0.824,0.253,0.59,138.051,audio_features,spotify:track:5nJ7YU7dQYiCHGHgqRrRUz,https://api.spotify.com/v1/tracks/5nJ7YU7dQYiCHGHgqRrRUz,https://api.spotify.com/v1/audio-analysis/5nJ7YU7dQYiCHGHgqRrRUz,41744,4
468,Polo G,Heartless (feat. Mustard),2iP3unJbxZvRuqyrS0ocZy,74,0.776,0.64,7,-8.058,1,0.184,0.149,0.0,0.101,0.326,160.038,audio_features,spotify:track:2iP3unJbxZvRuqyrS0ocZy,https://api.spotify.com/v1/tracks/2iP3unJbxZvRuqyrS0ocZy,https://api.spotify.com/v1/audio-analysis/2iP3unJbxZvRuqyrS0ocZy,204000,4
469,Allen Watts,The Phuture (Mixed),2Nqf15P2TPMg8vSEFQwsb4,37,0.368,0.995,1,-9.071,1,0.104,7.66e-06,0.946,0.301,0.556,138.669,audio_features,spotify:track:2Nqf15P2TPMg8vSEFQwsb4,https://api.spotify.com/v1/tracks/2Nqf15P2TPMg8vSEFQwsb4,https://api.spotify.com/v1/audio-analysis/2Nqf15P2TPMg8vSEFQwsb4,55440,4
470,Juice WRLD,Up Up And Away,7pbg3ABlAZv2NiIdKbBBFm,75,0.661,0.665,4,-6.356,0,0.053,0.538,0.0,0.0981,0.486,75.059,audio_features,spotify:track:7pbg3ABlAZv2NiIdKbBBFm,https://api.spotify.com/v1/tracks/7pbg3ABlAZv2NiIdKbBBFm,https://api.spotify.com/v1/audio-analysis/7pbg3ABlAZv2NiIdKbBBFm,147548,4
471,Saltwater,The Legacy (Mixed) - ReOrder Remix,11PeddJQPo4ER4yRyBc5Ow,37,0.453,0.998,1,-7.28,1,0.115,0.000159,0.959,0.119,0.433,136.057,audio_features,spotify:track:11PeddJQPo4ER4yRyBc5Ow,https://api.spotify.com/v1/tracks/11PeddJQPo4ER4yRyBc5Ow,https://api.spotify.com/v1/audio-analysis/11PeddJQPo4ER4yRyBc5Ow,42312,4
472,Lil Baby,The Bigger Picture,44gRhRi2OhEf7moAUj6MD1,74,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,audio_features,spotify:track:44gRhRi2OhEf7moAUj6MD1,https://api.spotify.com/v1/tracks/44gRhRi2OhEf7moAUj6MD1,https://api.spotify.com/v1/audio-analysis/44gRhRi2OhEf7moAUj6MD1,252729,3
473,Mellowhead,フラッシュバックモーニングアフター - 2020,0AqB0AlDS0Sym7XW8AyDf7,29,0.747,0.656,2,-8.274,0,0.0328,0.207,0.000818,0.0718,0.962,113.009,audio_features,spotify:track:0AqB0AlDS0Sym7XW8AyDf7,https://api.spotify.com/v1/tracks/0AqB0AlDS0Sym7XW8AyDf7,https://api.spotify.com/v1/audio-analysis/0AqB0AlDS0Sym7XW8AyDf7,288018,4
474,Tame Impala,Borderline,5hM5arv9KDbCHS0k9uqwjr,78,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,audio_features,spotify:track:5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/tracks/5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/audio-analysis/5hM5arv9KDbCHS0k9uqwjr,237800,4
475,Florida Georgia Line,Lit This Year,2iKRHuowoeCtjsGe99ebdr,22,0.614,0.782,1,-4.925,1,0.0317,0.33,0.0,0.115,0.75,90.006,audio_features,spotify:track:2iKRHuowoeCtjsGe99ebdr,https://api.spotify.com/v1/tracks/2iKRHuowoeCtjsGe99ebdr,https://api.spotify.com/v1/audio-analysis/2iKRHuowoeCtjsGe99ebdr,166024,4
476,BRS Kash,Throat Baby (Go Baby),31iqpzg1ZXLLgq0L5iIwLe,73,0.9,0.521,4,-7.286,0,0.147,0.0135,0.0,0.0951,0.213,132.007,audio_features,spotify:track:31iqpzg1ZXLLgq0L5iIwLe,https://api.spotify.com/v1/tracks/31iqpzg1ZXLLgq0L5iIwLe,https://api.spotify.com/v1/audio-analysis/31iqpzg1ZXLLgq0L5iIwLe,218182,4
477,Buju Banton,400 Years,1XvmMoTPgM5U2N1bfJcxoO,23,0.565,0.692,10,-5.742,0,0.197,0.0678,0.0,0.367,0.884,174.189,audio_features,spotify:track:1XvmMoTPgM5U2N1bfJcxoO,https://api.spotify.com/v1/tracks/1XvmMoTPgM5U2N1bfJcxoO,https://api.spotify.com/v1/audio-analysis/1XvmMoTPgM5U2N1bfJcxoO,248344,4
478,24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",6FuGJB290AQMAHTfjOYVaK,83,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.988,audio_features,spotify:track:6FuGJB290AQMAHTfjOYVaK,https://api.spotify.com/v1/tracks/6FuGJB290AQMAHTfjOYVaK,https://api.spotify.com/v1/audio-analysis/6FuGJB290AQMAHTfjOYVaK,192745,4
479,Soulwax,NY Lipps - Dries Van Noten 2020 Remix,3E3IUPXd3EovxCo5mcRQtW,31,0.781,0.713,10,-9.408,0,0.0531,0.00195,0.502,0.0857,0.0957,129.993,audio_features,spotify:track:3E3IUPXd3EovxCo5mcRQtW,https://api.spotify.com/v1/tracks/3E3IUPXd3EovxCo5mcRQtW,https://api.spotify.com/v1/audio-analysis/3E3IUPXd3EovxCo5mcRQtW,842311,4
480,Justin Bieber,Intentions (feat. Quavo),4umIPjkehX1r7uhmGvXiSV,80,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,audio_features,spotify:track:4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,212867,4
481,AB6IX,CHANDELIER,2NQKN3x5Evk8xsOEqUBUjX,36,0.744,0.897,1,-4.378,1,0.121,0.0659,0.0,0.225,0.721,124.976,audio_features,spotify:track:2NQKN3x5Evk8xsOEqUBUjX,https://api.spotify.com/v1/tracks/2NQKN3x5Evk8xsOEqUBUjX,https://api.spotify.com/v1/audio-analysis/2NQKN3x5Evk8xsOEqUBUjX,196759,4
482,Niko Moon,GOOD TIME,5Kpg1A7BOHpBbaT3H3xqd3,72,0.79,0.646,5,-5.878,1,0.0447,0.132,0.0,0.295,0.641,138.047,audio_features,spotify:track:5Kpg1A7BOHpBbaT3H3xqd3,https://api.spotify.com/v1/tracks/5Kpg1A7BOHpBbaT3H3xqd3,https://api.spotify.com/v1/audio-analysis/5Kpg1A7BOHpBbaT3H3xqd3,214707,4
